diptera_family,diptera_genus,diptera_species,host_species,host_genus,host_family,host_order,host_class,webID,frequency,country,latitude,longitude,Site,Paper name,Authors 
Culicidae,Culex,Cx. modestus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P38,1,England,51.7522202,-1.25596,Near-natural,"How often do mosquitoes bite humans in southern England? A standardised summer trial at four sites reveals spatial, temporal and site-related variation in biting rates",Brugman et al (2017)
Culicidae,Anopheles,An. atroparvus,O.cuniculus,Oryctolagus,Leporidae,Lagomorpha,Mammalia,P39,33,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Anopheles,An. atroparvus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P39,3,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Anopheles,An. messeae,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P39,6,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Anopheles,An. messeae,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Coquillettidia,Cq. richiardii,H.sapiens,Homo,Hominidae,Primates,Mammalia,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Culiseta,Cs. annulata,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Culex,Cx. modestus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Culex,Cx. pipiens,H.rustica,Hirundo,Hirundinidae,Passeriformes,Aves,P39,3,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Culex,Cx. pipiens,P.major,Parus,Paridae,Passeriformes,Aves,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Culex,Cx. pipiens,T.merula,Turdus,Turdidae,Passeriformes,Aves,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Culex,Cx. pipiens,P.pica,Pica,Corvidae,Passeriformes,Aves,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Ochlerotatus,Oc. cantans,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Ochlerotatus,Oc. cantans,H.sapiens,Homo,Hominidae,Primates,Mammalia,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Ochlerotatus,Oc. detritus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P39,4,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Ochlerotatus,Oc. detritus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P39,1,England,51.715807,-1.38081,Agricultural,"Molecular approaches for blood meal analysis and species identification of mosquitoes (Insecta: Diptera: Culicidae) in rural locations in southern England, United Kingdom",Hernández-Triana et al (2017)
Culicidae,Aedes,Ae. Infirmatus,O.virginianus,Odocoileus,Cervidae,Artiodactyla,Mammalia,P40,10,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Aedes,Ae. Infirmatus,D.novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,P40,2,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Aedes,Ae. Infirmatus,S.palustris,Sylvilagus,Leporidae,Lagomorpha,Mammalia,P40,2,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Anopheles,An. crucians,O.virginianus,Odocoileus,Cervidae,Artiodactyla,Mammalia,P40,1,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Coquillettidia,Cq. perturbans,O.virginianus,Odocoileus,Cervidae,Artiodactyla,Mammalia,P40,4,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culiseta,Cs. melanura,C.cardinalis,Cardinalis,Cardinalidae,Passeriformes,Aves,P40,1,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culiseta,Cs. melanura,A.carolinensis,Anolis,Dactyloidae,Squamata,Amphibia,P40,5,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culex,Cx. erraticus,B.virescens,Butorides,Ardeidae,Pelecaniformes,Aves,P40,1,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culex,Cx. erraticus,N.nycticorax,Nycticorax,Ardeidae,Pelecaniformes,Aves,P40,2,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culex,Cx. territans,D.cinereus,Dryophytes,Hylidae,Anura,Amphibia,P40,6,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culex,Cx. territans,D.femoralis,Dryophytes,Hylidae,Anura,Amphibia,P40,3,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culex,Cx. territans,D.squirellus,Dryophytes,Hylidae,Anura,Amphibia,P40,1,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culex,Cx. territans,A.carolinensis,Anolis,Dactyloidae,Squamata,Amphibia,P40,22,USA,27.5803108,-80.3867188,Near-natural,Barcoding blood meals: New vertebrate-specific primer sets for assigning taxonomic identities to host DNA from mosquito blood meals,Reeves et al (2018)
Culicidae,Culex,Cx. perexiguus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P41,15,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. perexiguus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P41,6,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. perexiguus,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P41,3,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. perexiguus,E.africanus,Equus,Equidae,Perissodactyla,Mammalia,P41,3,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. pipiens,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P41,11,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. pipiens,M.gallopavo,Meleagris,Phasianidae,Galliformes,Aves,P41,1,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. pipiens,H.sapiens,Homo,Hominidae,Primates,Mammalia,P41,143,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. pipiens,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P41,71,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. pipiens,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P41,17,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. pipiens,O.aries,Ovis,Bovidae,Artiodactyla,Mammalia,P41,6,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. pipiens,C.capreolus,Capreolus,Cervidae,Artiodactyla,Mammalia,P41,1,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. sitiens,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P41,1,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. sitiens,H.sapiens,Homo,Hominidae,Primates,Mammalia,P41,19,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. sitiens,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P41,25,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. sitiens,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P41,3,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. sitiens,O.aries,Ovis,Bovidae,Artiodactyla,Mammalia,P41,2,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. sitiens,R. norvegicus,Rattus,Muridae,Rodentia,Mammalia,P41,1,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. theileri,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P41,3,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. theileri,H.sapiens,Homo,Hominidae,Primates,Mammalia,P41,12,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. theileri,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P41,41,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. theileri,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P41,3,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. theileri,E.africanus,Equus,Equidae,Perissodactyla,Mammalia,P41,1,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Culex,Cx. theileri,O.aries,Ovis,Bovidae,Artiodactyla,Mammalia,P41,2,Iran,32.4279099,53.6880455,Near-natural,Host-feeding patterns of Culex mosquitoes in Iran,Shahhosseini et al (2018)
Culicidae,Aedes,Ae. serratus ,H.sapiens,Homo,Hominidae,Primates,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. amazonensis ,Anura sp,NA,NA,Anura,Amphibia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. caudelli ,C.philander,Caluromys,Didelphidae,Didelphimorphia,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. caudelli ,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,Butorides sp,Butorides,Ardeidae,Pelecaniformes,Aves,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,D.autumnalis,Dendrocygna,Anatidae,Anseriformes,Aves,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,H.sapiens,Homo,Hominidae,Primates,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,D.leporina,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,F.catus,Felis,Felidae,Carnivora,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P42,11,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. declarator ,R.punctularia,Rhinoclemmys,Geoemydidae,Testudines,Reptilia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,G.brasilianum,Glaucidium,Strigidae,Strigiformes,Aves,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,T.doliatus,Thamnophilus,Thamnophilidae,Passeriformes,Aves,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,D.autumnalis,Dendrocygna,Anatidae,Anseriformes,Aves,P42,4,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,C.philander,Caluromys,Didelphidae,Didelphimorphia,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,M.americana,Mazama,Cervidae,Cetartiodactyla,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,U.bilobatum,Uroderma,Phyllostomidae,Chiroptera,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. nigripalpus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P42,2,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. pedroi ,H.sapiens,Homo,Hominidae,Primates,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Culex,Cx. spissipes ,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Culicidae,Psorophora,P. albipes ,F.catus,Felis,Felidae,Carnivora,Mammalia,P42,1,Trinidad,10.691803,-61.2225037,Near-natural,"Identification of Host Blood Meals of Mosquitoes (Diptera: Culicidae) Collected at the Aripo Savannas Scientific Reserve in Trinidad, West Indies ",Kang et al (2019)
Glossinidae,Glossina,G. gambiensis,H.sapiens,Homo,Hominidae,Primates,Mammalia,P43,166,Mali,17.5706921,-3.996166,Urban,Multiple host feeding in Glossina palpalis gambiensis and Glossina tachinoides in southeast Mali,Hoppenheit et al (2012)
Glossinidae,Glossina,G. gambiensis,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P43,53,Mali,17.5706921,-3.996166,Urban,Multiple host feeding in Glossina palpalis gambiensis and Glossina tachinoides in southeast Mali,Hoppenheit et al (2012)
Glossinidae,Glossina,G. tachinoides,H.sapiens,Homo,Hominidae,Primates,Mammalia,P43,49,Mali,17.5706921,-3.996166,Urban,Multiple host feeding in Glossina palpalis gambiensis and Glossina tachinoides in southeast Mali,Hoppenheit et al (2012)
Glossinidae,Glossina,G. tachinoides,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P43,43,Mali,17.5706921,-3.996166,Urban,Multiple host feeding in Glossina palpalis gambiensis and Glossina tachinoides in southeast Mali,Hoppenheit et al (2012)
Glossinidae,Glossina,G. tachinoides,E.africanus,Equus,Equidae,Perissodactyla,Mammalia,P43,1,Mali,17.5706921,-3.996166,Urban,Multiple host feeding in Glossina palpalis gambiensis and Glossina tachinoides in southeast Mali,Hoppenheit et al (2012)
Culicidae,Aedes,Ae. albopictus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P44,86,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Aedes,Ae. albopictus,F.catus,Felis,Felidae,Carnivora,Mammalia,P44,34,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Aedes,Ae. albopictus,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P44,19,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Aedes,Ae. albopictus,D.virginiana,Didelphis,Didelphidae,Didelphimorphia,Mammalia,P44,7,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Aedes,Ae. albopictus,S.carolinensis,Sciurus,Sciuridae,Rodentia,Mammalia,P44,6,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Aedes,Ae. albopictus,S.floridanus,Sylvilagus,Leporidae,Lagomorpha,Mammalia,P44,2,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Aedes,Ae. albopictus,P.leucopus,Peromyscus,Cricetidae,Rodentia,Mammalia,P44,1,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,T.migratorius,Turdus,Turdidae,Passeriformes,Aves,P44,42,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,C.cardinalis,Cardinalis,Cardinalidae,Passeriformes,Aves,P44,15,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,H.mexicanus,Haemorhous,Fringillidae,Passeriformes,Aves,P44,17,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,S.vulgaris,Sturnus,Sturnidae,Passeriformes,Aves,P44,10,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,Z.macroura,Zenaida,Columbidae,Columbiformes,Aves,P44,8,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P44,9,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,C.brachyrhynchos,Corvus,Corvidae,Passeriformes,Aves,P44,4,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,Q.quiscula,Quiscalus,Icteridae,Passeriformes,Aves,P44,3,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,D.carolinensis,Dumetella,Mimidae,Passeriformes,Aves,P44,3,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
Culicidae,Culex,Cx. pipiens,A.phoeniceus,Agelaius,Icteridae,Passeriformes,Aves,P44,1,USA,37.0902405,-95.7128906,Urban,"Comparative Host Feeding Patterns of the Asian Tiger Mosquito, Aedes albopictus, in Urban and Suburban Northeastern USA and Implications for Disease Transmission",Faraji et al (2014)
